CUE, TARGET, NORMED?, #G, #P, FSG
VOTE, POLL, NO,156,2,0.013
VOTE, RESPONSIBILITY, YES,156,2,0.013
VOTE, SELECT, YES,156,2,0.013
VOW, PROMISE, YES,154,41,0.266
VOW, MARRIAGE, YES,154,37,0.24
VOW, WEDDING, YES,154,22,0.143
VOW, SWEAR, YES,154,11,0.071
VOW, OATH, YES,154,6,0.039
VOW, PLEDGE, YES,154,3,0.019
VOYAGE, TRIP, YES,154,68,0.442
VOYAGE, SHIP, YES,154,23,0.149
VOYAGE, JOURNEY, YES,154,18,0.117
VOYAGE, BOAT, YES,154,11,0.071
VOYAGE, TRAVEL, YES,154,9,0.058
VOYAGE, CRUISE, YES,154,5,0.032
VOYAGE, BON VOYAGE, NO,154,4,0.026
VOYAGE, ADVENTURE, YES,154,2,0.013
VOYAGE, HOME, YES,154,2,0.013
VOYAGE, SAIL, YES,154,2,0.013
VOYAGE, SEA, YES,154,2,0.013
VULGAR, RUDE, YES,150,21,0.14
VULGAR, LANGUAGE, YES,150,16,0.107
VULGAR, NASTY, YES,150,11,0.073
VULGAR, BAD, YES,150,9,0.06
VULGAR, GROSS, YES,150,9,0.06
VULGAR, MEAN, YES,150,8,0.053
VULGAR, CRUDE, YES,150,6,0.04
VULGAR, DISGUSTING, YES,150,6,0.04
VULGAR, SICK, YES,150,6,0.04
VULGAR, DIRTY, YES,150,4,0.027
VULGAR, UGLY, YES,150,4,0.027
VULGAR, PROFANE, NO,150,3,0.02
VULGAR, DISTASTEFUL, NO,150,2,0.013
VULGAR, FOUL, YES,150,2,0.013
VULGAR, MOUTH, YES,150,2,0.013
VULGAR, OBSCENE, NO,150,2,0.013
VULGAR, OFFENSIVE, NO,150,2,0.013
VULGAR, TRASHY, NO,150,2,0.013
VULNERABLE, WEAK, YES,142,11,0.077
VULNERABLE, HURT, YES,142,9,0.063
VULNERABLE, NAIVE, YES,142,8,0.056
VULNERABLE, SCARED, YES,142,8,0.056
VULNERABLE, EASY, YES,142,7,0.049
VULNERABLE, GULLIBLE, YES,142,6,0.042
VULNERABLE, OPEN, YES,142,6,0.042
VULNERABLE, SHY, YES,142,4,0.028
VULNERABLE, AFRAID, YES,142,3,0.021
VULNERABLE, DEATH, YES,142,3,0.021
VULNERABLE, INNOCENT, YES,142,3,0.021
VULNERABLE, INVINCIBLE, NO,142,3,0.021
VULNERABLE, BABY, YES,142,2,0.014
VULNERABLE, CHILD, YES,142,2,0.014
VULNERABLE, EMOTION, YES,142,2,0.014
VULNERABLE, HELPLESS, NO,142,2,0.014
VULNERABLE, MEEK, YES,142,2,0.014
VULNERABLE, SENSITIVE, YES,142,2,0.014
VULNERABLE, SHAKY, NO,142,2,0.014
VULNERABLE, SUSCEPTIBLE, NO,142,2,0.014
VULNERABLE, WIMP, YES,142,2,0.014
VULNERABLE, WOMAN, YES,142,2,0.014
VULNERABLE, YOUNG, YES,142,2,0.014
WAFFLES, SYRUP, YES,154,48,0.312
WAFFLES, PANCAKES, YES,154,38,0.247
WAFFLES, BREAKFAST, YES,154,18,0.117
WAFFLES, FOOD, YES,154,5,0.032
WAFFLES, EGGS, YES,154,4,0.026
WAFFLES, BELGIAN, NO,154,3,0.019
WAFFLES, HOUSE, YES,154,3,0.019
WAFFLES, BACON, YES,154,2,0.013
WAFFLES, BAGELS, NO,154,2,0.013
WAFFLES, EGGO, NO,154,2,0.013
WAFFLES, GOOD, YES,154,2,0.013
WAFFLES, SQUARES, NO,154,2,0.013
WAFFLES, TOASTER, YES,154,2,0.013
WAG, TAIL, YES,150,102,0.68
WAG, DOG, YES,150,17,0.113
WAG, SHAKE, YES,150,8,0.053
WAG, MOVE, YES,150,3,0.02
WAG, WAVE, YES,150,2,0.013
WAG, WIGGLE, YES,150,2,0.013
WAGE, MONEY, YES,140,45,0.321
WAGE, SALARY, YES,140,32,0.229
WAGE, PAY, YES,140,16,0.114
WAGE, EARN, YES,140,15,0.107
WAGE, MINIMUM, YES,140,8,0.057
WAGE, WAR, YES,140,5,0.036
WAGE, HOURLY, NO,140,3,0.021
WAGE, LOW, YES,140,3,0.021
WAGE, CHECK, YES,140,2,0.014
WAGE, WORK, YES,140,2,0.014
WAGER, BET, YES,165,100,0.606
WAGER, MONEY, YES,165,19,0.115
WAGER, PAY, YES,165,5,0.03
WAGER, BARGAIN, YES,165,3,0.018
WAGER, GAMBLE, YES,165,2,0.012
WAGON, WHEEL, YES,148,37,0.25
WAGON, RED, YES,148,29,0.196
WAGON, CART, YES,148,13,0.088
WAGON, HORSE, YES,148,13,0.088
WAGON, TRAIN, YES,148,11,0.074
WAGON, CAR, YES,148,10,0.068
WAGON, OLD, YES,148,3,0.02
WAGON, STATION, YES,148,3,0.02
WAGON, TOY, YES,148,3,0.02
WAGON, WEST, YES,148,3,0.02
WAGON, COACH, YES,148,2,0.014
WAGON, COWBOY, YES,148,2,0.014
WAGON, TRAILER, YES,148,2,0.014
WAIST, HIP, YES,94,19,0.202
WAIST, BELT, YES,94,8,0.085
WAIST, STOMACH, YES,94,7,0.074
WAIST, SMALL, YES,94,6,0.064
WAIST, LINE, YES,94,5,0.053
WAIST, MEASURE, YES,94,5,0.053
WAIST, SLIM, YES,94,4,0.043
WAIST, THIN, YES,94,3,0.032
WAIST, WEIGHT, YES,94,3,0.032
WAIST, BIG, YES,94,2,0.021
WAIST, FAT, YES,94,2,0.021
WAIST, MIDDLE, YES,94,2,0.021
WAIST, SIZE, YES,94,2,0.021
WAIST, WATCH, YES,94,2,0.021
WAIT, PATIENCE, YES,147,23,0.156
WAIT, STOP, YES,147,18,0.122
WAIT, LINE, YES,147,13,0.088
WAIT, STAY, YES,147,8,0.054
WAIT, GO, YES,147,6,0.041
WAIT, HOLD, YES,147,6,0.041
WAIT, BORING, YES,147,5,0.034
WAIT, TIME, YES,147,5,0.034
WAIT, IMPATIENCE, YES,147,4,0.027
WAIT, LONG, YES,147,4,0.027
WAIT, STAND, YES,147,4,0.027
WAIT, LEAVE, YES,147,3,0.02
WAIT, FOREVER, YES,147,2,0.014
WAIT, HERE, YES,147,2,0.014
WAIT, LATE, YES,147,2,0.014
WAIT, NOW, YES,147,2,0.014
WAIT, SIT, YES,147,2,0.014
WAIT, STILL, YES,147,2,0.014
WAIT, TABLE, YES,147,2,0.014
WAITER, WAITRESS, YES,148,46,0.311
WAITER, FOOD, YES,148,22,0.149
WAITER, RESTAURANT, YES,148,22,0.149
WAITER, SERVER, YES,148,16,0.108
WAITER, TIP, YES,148,6,0.041
WAITER, BUSBOY, NO,148,2,0.014
WAITER, CUTE, YES,148,2,0.014
WAITER, DINNER, YES,148,2,0.014
WAITER, SERVICE, YES,148,2,0.014
WAITER, TRAY, YES,148,2,0.014
WAITER, WATER, YES,148,2,0.014
WAITER, WORK, YES,148,2,0.014
WAITRESS, WAITER, YES,151,35,0.232
WAITRESS, RESTAURANT, YES,151,22,0.146
WAITRESS, FOOD, YES,151,21,0.139
WAITRESS, TIP, YES,151,15,0.099
WAITRESS, SERVER, YES,151,11,0.073
WAITRESS, MONEY, YES,151,5,0.033
WAITRESS, ORDER, YES,151,4,0.026
WAITRESS, COOK, YES,151,2,0.013
WAITRESS, DINNER, YES,151,2,0.013
WAITRESS, HOST, YES,151,2,0.013
WAITRESS, TABLES, NO,151,2,0.013
WAITRESS, TRAY, YES,151,2,0.013
WAITRESS, WOMEN, YES,151,2,0.013
WAITRESS, WORKER, YES,151,2,0.013
WAKE, SLEEP, YES,151,42,0.278
WAKE, FUNERAL, YES,151,17,0.113
WAKE, MORNING, YES,151,14,0.093
WAKE, UP, YES,151,13,0.086
WAKE, DEATH, YES,151,7,0.046
WAKE, ASLEEP, YES,151,4,0.026
WAKE, BOAT, YES,151,4,0.026
WAKE, DEAD, YES,151,3,0.02
WAKE, EYES, YES,151,3,0.02
WAKE, WATER, YES,151,3,0.02
WAKE, ALARM, YES,151,2,0.013
WAKE, ALIVE, YES,151,2,0.013
WAKE, AWAKE, YES,151,2,0.013
WAKE, EARLY, YES,151,2,0.013
WAKE, GET UP, NO,151,2,0.013
WAKE, SAD, YES,151,2,0.013
WAKE, SUN, YES,151,2,0.013
WAKE, WAVE, YES,151,2,0.013
WALK, RUN, YES,129,60,0.465
WALK, TALK, YES,129,11,0.087
WALK, STROLL, NO,129,6,0.048
WALK, EXERCISE, YES,129,4,0.032
WALK, STRIDE, NO,129,3,0.024
WALK, CRAWL, YES,129,2,0.016
WALK, FEET, YES,129,2,0.016
WALK, JOG, YES,129,2,0.016
WALK, LEG, YES,129,2,0.016
WALK, PROMENADE, NO,129,2,0.016
WALK, STEP, YES,129,2,0.016
WALK, STOP, YES,129,2,0.016
WALKER, RUNNER, YES,148,20,0.135
WALKER, BABY, YES,148,13,0.088
WALKER, OLD, YES,148,13,0.088
WALKER, CANE, YES,148,7,0.047
WALKER, ELDERLY, YES,148,6,0.041
WALKER, JOGGER, NO,148,6,0.041
WALKER, EXERCISE, YES,148,5,0.034
WALKER, CRUTCHES, NO,148,3,0.02
WALKER, PEDESTRIAN, YES,148,3,0.02
WALKER, SLEEP, YES,148,3,0.02
WALKER, BIKE, YES,148,2,0.014
WALKER, CAN, YES,148,2,0.014
WALKER, CRIPPLE, NO,148,2,0.014
WALKER, CRIPPLED, NO,148,2,0.014
WALKER, HERSHEL, NO,148,2,0.014
WALKER, JAY, NO,148,2,0.014
WALKER, NAME, YES,148,2,0.014
WALKER, PERSON, YES,148,2,0.014
WALKER, RUN, YES,148,2,0.014
WALKER, SENIOR CITIZEN, NO,148,2,0.014
WALKER, SHOES, YES,148,2,0.014
WALKER, STALKER, NO,148,2,0.014
WALKER, WHEELCHAIR, NO,148,2,0.014
WALKWAY, SIDEWALK, YES,149,47,0.315
WALKWAY, PATH, YES,149,12,0.081
WALKWAY, BREEZEWAY, YES,149,9,0.06
WALKWAY, RUNWAY, NO,149,5,0.034
WALKWAY, BRIDGE, YES,149,4,0.027
WALKWAY, CONCRETE, YES,149,4,0.027
WALKWAY, PEOPLE, YES,149,4,0.027
WALKWAY, CEMENT, YES,149,3,0.02
WALKWAY, HALLWAY, YES,149,3,0.02
WALKWAY, PEDESTRIAN, YES,149,3,0.02
WALKWAY, ROAD, YES,149,3,0.02
WALKWAY, BREEZE, YES,149,2,0.013
WALKWAY, LEAVE, YES,149,2,0.013
WALKWAY, LONG, YES,149,2,0.013
WALKWAY, PORCH, YES,149,2,0.013
WALKWAY, STREET, YES,149,2,0.013
WALKWAY, WALK, YES,149,2,0.013
WALL, FLOOR, YES,156,17,0.109
WALL, CEILING, YES,156,12,0.077
WALL, PAPER, YES,156,11,0.071
WALL, PAINT, YES,156,10,0.064
WALL, BRICK, YES,156,9,0.058
WALL, PICTURE, YES,156,9,0.058
WALL, STREET, YES,156,8,0.051
WALL, DOOR, YES,156,7,0.045
WALL, FLOWER, YES,156,6,0.038
WALL, BARRIER, YES,156,4,0.026
WALL, PAINTING, YES,156,3,0.019
WALL, PARTITION, NO,156,3,0.019
WALL, STRAIGHT, YES,156,3,0.019
WALL, BANG, YES,156,2,0.013
WALL, BORDER, YES,156,2,0.013
WALL, FLAT, YES,156,2,0.013
WALL, HARD, YES,156,2,0.013
WALL, HOUSE, YES,156,2,0.013
WALL, POSTER, NO,156,2,0.013
WALL, ROOF, YES,156,2,0.013
WALL, ROOM, YES,156,2,0.013
WALL, SEPARATE, YES,156,2,0.013
WALL, WINDOW, YES,156,2,0.013
WALLET, MONEY, YES,146,92,0.63
WALLET, PURSE, YES,146,21,0.144
WALLET, LEATHER, YES,146,6,0.041
WALLET, BILLFOLD, NO,146,5,0.034
WALLET, STOLEN, YES,146,4,0.027
WALLET, CASE, YES,146,3,0.021
WALLET, BRIEFCASE, YES,146,2,0.014
WALLET, LOSE, YES,146,2,0.014
WALLET, POCKET, YES,146,2,0.014
WALLET, SIZE, YES,146,2,0.014
WALNUT, PEANUT, YES,147,30,0.204
WALNUT, NUT, YES,147,25,0.17
WALNUT, PECAN, YES,147,14,0.095
WALNUT, TREE, YES,147,13,0.088
WALNUT, CRACK, YES,147,7,0.048
WALNUT, SQUIRREL, YES,147,7,0.048
WALNUT, ALMOND, YES,147,6,0.041
WALNUT, CHESTNUT, NO,147,3,0.02
WALNUT, SHELL, YES,147,3,0.02
WALNUT, ACORN, YES,147,2,0.014
WALNUT, BROWN, YES,147,2,0.014
WALNUT, COOKIE, YES,147,2,0.014
WALNUT, EAT, YES,147,2,0.014
WALNUT, FOOD, YES,147,2,0.014
WALNUT, PEAS, YES,147,2,0.014
WALRUS, ANIMAL, YES,152,25,0.164
WALRUS, SEAL, YES,152,21,0.138
WALRUS, TEETH, YES,152,20,0.132
WALRUS, BIG, YES,152,9,0.059
WALRUS, TUSK, YES,152,9,0.059
WALRUS, FAT, YES,152,7,0.046
WALRUS, MAMMAL, YES,152,5,0.033
WALRUS, BEATLES, NO,152,4,0.026
WALRUS, WATER, YES,152,4,0.026
WALRUS, SEA, YES,152,3,0.02
WALRUS, WHALE, YES,152,3,0.02
WALRUS, WHISKERS, YES,152,3,0.02
WALRUS, ZOO, YES,152,3,0.02
WALRUS, OYSTERS, NO,152,2,0.013
WALRUS, UGLY, YES,152,2,0.013
WALRUS, WET, YES,152,2,0.013
WAND, MAGIC, YES,148,69,0.466
WAND, FAIRY, YES,148,18,0.122
WAND, STICK, YES,148,9,0.061
WAND, WITCH, YES,148,7,0.047
WAND, MAGICIAN, YES,148,5,0.034
WAND, BATON, NO,148,4,0.027
WAND, PRINCESS, YES,148,3,0.02
WAND, WIZARD, NO,148,3,0.02
WAND, CINDERELLA, NO,148,2,0.014
WAND, SORCERER, NO,148,2,0.014
WAND, WAVE, YES,148,2,0.014
WANDER, LOST, YES,180,55,0.306
WANDER, WALK, YES,180,24,0.133
WANDER, ROAM, YES,180,11,0.061
WANDER, AROUND, YES,180,10,0.056
WANDER, AIMLESS, NO,180,7,0.039
WANDER, MEANDER, NO,180,7,0.039
WANDER, STRAY, YES,180,6,0.033
WANDER, AWAY, YES,180,4,0.022
WANDER, DRIFT, YES,180,4,0.022
WANDER, ALONE, YES,180,3,0.017
WANDER, RAMBLE, NO,180,3,0.017
WANDER, SEARCH, YES,180,3,0.017
WANDER, WOODS, YES,180,3,0.017
WANDER, LEAVE, YES,180,2,0.011
WANDER, LOSE, YES,180,2,0.011
WANDER, NOMAD, YES,180,2,0.011
WANDER, STROLL, NO,180,2,0.011
WANT, NEED, YES,180,52,0.289
WANT, DESIRE, YES,180,50,0.278
WANT, HAVE, YES,180,15,0.083
WANT, GET, YES,180,11,0.061
WANT, YEARN, YES,180,7,0.039
WANT, GIVE, YES,180,6,0.033
WANT, WISH, YES,180,5,0.028
WANT, CRAVE, YES,180,3,0.017
WANT, LIKE, YES,180,3,0.017
WANTED, NEEDED, NO,151,39,0.258
WANTED, CRIMINAL, YES,151,19,0.126
WANTED, DEAD, YES,151,12,0.079
WANTED, DESIRE, YES,151,10,0.066
WANTED, HELP, YES,151,6,0.04
WANTED, ALIVE, YES,151,5,0.033
WANTED, LOVED, NO,151,4,0.026
WANTED, POLICE, YES,151,4,0.026
WANTED, POSTER, NO,151,4,0.026
WANTED, JOB, YES,151,3,0.02
WANTED, LIKE, YES,151,3,0.02
WANTED, PRISONER, YES,151,3,0.02
WANTED, AMERICA, YES,151,2,0.013
WANTED, MURDERER, YES,151,2,0.013
WANTED, PERSON, YES,151,2,0.013
WAR, PEACE, YES,196,56,0.286
WAR, DEATH, YES,196,27,0.138
WAR, FIGHT, YES,196,27,0.138
WAR, HATE, YES,196,10,0.051
WAR, GUN, YES,196,6,0.031
WAR, BATTLE, YES,196,5,0.026
WAR, KILL, YES,196,5,0.026
WAR, BAD, YES,196,4,0.02
WAR, BLOOD, YES,196,3,0.015
WAR, IRAN, NO,196,3,0.015
WAR, SCARY, YES,196,3,0.015
WAR, VIETNAM, NO,196,3,0.015
WAR, BOMB, YES,196,2,0.01
WAR, FEAR, YES,196,2,0.01
WAR, HELL, YES,196,2,0.01
WAR, LOVE, YES,196,2,0.01
WAR, NO, YES,196,2,0.01
WAR, PAIN, YES,196,2,0.01
WAR, VIOLENT, YES,196,2,0.01
WARDROBE, CLOTHES, YES,150,117,0.78
WARDROBE, CLOSET, YES,150,11,0.073
WARDROBE, SHIRT, YES,150,3,0.02
WARDROBE, DRESS, YES,150,2,0.013
WAREHOUSE, STORAGE, YES,140,59,0.421
WAREHOUSE, BOX, YES,140,9,0.064
WAREHOUSE, BUILDING, YES,140,8,0.057
WAREHOUSE, STOCK, YES,140,7,0.05
WAREHOUSE, BIG, YES,140,6,0.043
WAREHOUSE, GOODS, YES,140,3,0.021
WAREHOUSE, HEAT, YES,140,3,0.021
WAREHOUSE, SPACE, YES,140,3,0.021
WAREHOUSE, FACTORY, YES,140,2,0.014
WAREHOUSE, FORKLIFT, NO,140,2,0.014
WAREHOUSE, PARTY, YES,140,2,0.014
WAREHOUSE, WORK, YES,140,2,0.014
WARM, COLD, YES,165,60,0.364
WARM, HOT, YES,165,45,0.273
WARM, SUN, YES,165,12,0.073
WARM, COOL, YES,165,9,0.055
WARM, SOFT, YES,165,9,0.055
WARM, NICE, YES,165,4,0.024
WARM, HEAT, YES,165,3,0.018
WARM, CLOTHES, YES,165,2,0.012
WARM, COZY, YES,165,2,0.012
WARM, FLORIDA, YES,165,2,0.012
WARM, WATER, YES,165,2,0.012
WARMER, COLDER, NO,148,37,0.25
WARMER, HOT, YES,148,30,0.203
WARMER, HOTTER, YES,148,18,0.122
WARMER, COOLER, YES,148,10,0.068
WARMER, COLD, YES,148,6,0.041
WARMER, SUN, YES,148,5,0.034
WARMER, BLANKET, YES,148,4,0.027
WARMER, HEAT, YES,148,4,0.027
WARMER, SUMMER, YES,148,4,0.027
WARMER, BRIGHTER, NO,148,2,0.014
WARMER, COMFORTABLE, YES,148,2,0.014
WARMER, COOL, YES,148,2,0.014
WARMER, HUMID, YES,148,2,0.014
WARMER, SUNNY, YES,148,2,0.014
WARMER, WEATHER, YES,148,2,0.014
WARMTH, HEAT, YES,145,32,0.221
WARMTH, COLD, YES,145,28,0.193
WARMTH, FIRE, YES,145,12,0.083
WARMTH, BLANKET, YES,145,10,0.069
WARMTH, HOT, YES,145,8,0.055
WARMTH, LOVE, YES,145,8,0.055
WARMTH, SUN, YES,145,5,0.034
WARMTH, COOL, YES,145,4,0.028
WARMTH, COZY, YES,145,4,0.028
WARMTH, HOME, YES,145,4,0.028
WARMTH, BED, YES,145,3,0.021
WARMTH, SECURITY, YES,145,2,0.014
WARN, DANGER, YES,180,32,0.178
WARN, TELL, YES,180,20,0.111
WARN, CAUTION, YES,180,12,0.067
WARN, HELP, YES,180,9,0.05
WARN, SIGN, YES,180,7,0.039
WARN, SIGNAL, YES,180,7,0.039
WARN, ALERT, YES,180,4,0.022
WARN, BEWARE, YES,180,4,0.022
WARN, HEED, NO,180,3,0.017
WARN, THREATEN, NO,180,3,0.017
WARN, ADMONISH, NO,180,2,0.011
WARN, ADVISE, YES,180,2,0.011
WARN, AGAINST, YES,180,2,0.011
WARN, BAD, YES,180,2,0.011
WARN, FEAR, YES,180,2,0.011
WARN, FORBID, YES,180,2,0.011
WARN, FORETELL, NO,180,2,0.011
WARN, HARM, YES,180,2,0.011
WARN, INFORM, YES,180,2,0.011
WARN, SHOUT, YES,180,2,0.011
WARN, STOP, YES,180,2,0.011
WARN, THREAT, YES,180,2,0.011
WARN, TROUBLE, YES,180,2,0.011
WARN, YELL, YES,180,2,0.011
WARNING, SIGN, YES,147,26,0.177
WARNING, DANGER, YES,147,23,0.156
WARNING, CAUTION, YES,147,11,0.075
WARNING, SIGNAL, YES,147,8,0.054
WARNING, STOP, YES,147,7,0.048
WARNING, LIGHT, YES,147,5,0.034
WARNING, BEWARE, YES,147,4,0.027
WARNING, LABEL, YES,147,4,0.027
WARNING, ALERT, YES,147,3,0.02
WARNING, RED, YES,147,3,0.02
WARNING, TELL, YES,147,3,0.02
WARNING, THREAT, YES,147,3,0.02
WARNING, TICKET, YES,147,3,0.02
WARNING, HAZARD, YES,147,2,0.014
WARNING, HEED, NO,147,2,0.014
WARNING, HELP, YES,147,2,0.014
WARNING, OUT, YES,147,2,0.014
WARNING, POISON, YES,147,2,0.014
WARNING, SCARE, YES,147,2,0.014
WARNING, SCOLD, YES,147,2,0.014
WARNING, SURGEON GENERAL, NO,147,2,0.014
WARNING, WATCH, YES,147,2,0.014
WARRIOR, FIGHTER, YES,145,32,0.221
WARRIOR, SOLDIER, YES,145,27,0.186
WARRIOR, BATTLE, YES,145,13,0.09
WARRIOR, FIGHT, YES,145,12,0.083
WARRIOR, INDIAN, YES,145,12,0.083
WARRIOR, WAR, YES,145,5,0.034
WARRIOR, BRAVE, YES,145,4,0.028
WARRIOR, SHIELD, YES,145,3,0.021
WARRIOR, KILL, YES,145,2,0.014
WARRIOR, MAN, YES,145,2,0.014
WARRIOR, REBEL, YES,145,2,0.014
WARRIOR, SAMURAI, NO,145,2,0.014
WARRIOR, STRONG, YES,145,2,0.014
WART, UGLY, YES,132,23,0.174
WART, GROSS, YES,132,13,0.098
WART, FROG, YES,132,11,0.083
WART, MOLE, YES,132,11,0.083
WART, BUMP, YES,132,6,0.045
WART, FINGER, YES,132,5,0.038
WART, HAND, YES,132,5,0.038
WART, REMOVE, YES,132,5,0.038
WART, ZIT, YES,132,5,0.038
WART, BLEMISH, NO,132,4,0.03
WART, FOOT, YES,132,4,0.03
WART, HOG, YES,132,4,0.03
WART, TOAD, YES,132,4,0.03
WART, VIRUS, YES,132,3,0.023
WART, WITCH, YES,132,3,0.023
WART, COMPOUND W, NO,132,2,0.015
WART, DISGUSTING, YES,132,2,0.015
WART, GROWTH, YES,132,2,0.015
WART, LUMP, YES,132,2,0.015
WART, PIMPLE, YES,132,2,0.015
WART, SICK, YES,132,2,0.015
WART, SKIN, YES,132,2,0.015
WARY, TIRED, YES,143,26,0.182
WARY, CAUTIOUS, YES,143,18,0.126
WARY, UNSURE, YES,143,7,0.049
WARY, SCARED, YES,143,5,0.035
WARY, CAREFUL, YES,143,4,0.028
WARY, WEAK, YES,143,4,0.028
WARY, APPREHENSIVE, NO,143,3,0.021
WARY, LEERY, NO,143,3,0.021
WARY, WEARY, YES,143,3,0.021
WARY, WORRY, YES,143,3,0.021
WARY, FEAR, YES,143,2,0.014
WARY, NERVOUS, YES,143,2,0.014
WARY, SHY, YES,143,2,0.014
WARY, SICK, YES,143,2,0.014
WARY, STRONG, YES,143,2,0.014
WARY, SUSPICIOUS, NO,143,2,0.014
WARY, UNEASY, YES,143,2,0.014
WASH, CLEAN, YES,148,33,0.223
WASH, DRY, YES,148,33,0.223
WASH, CLOTHES, YES,148,18,0.122
WASH, CAR, YES,148,11,0.074
WASH, CLOTH, YES,148,8,0.054
WASH, HAND, YES,148,6,0.041
WASH, SOAP, YES,148,5,0.034
WASH, TUB, YES,148,4,0.027
WASH, BATH, YES,148,3,0.02
WASH, WAX, YES,148,3,0.02
WASH, DIRTY, YES,148,2,0.014
WASH, FACE, YES,148,2,0.014
WASH, TUBE, YES,148,2,0.014
WASH, WEAR, YES,148,2,0.014
WASHCLOTH, TOWEL, YES,146,44,0.301
WASHCLOTH, SOAP, YES,146,20,0.137
WASHCLOTH, CLEAN, YES,146,17,0.116
WASHCLOTH, FACE, YES,146,14,0.096
WASHCLOTH, BATH, YES,146,10,0.068
WASHCLOTH, RAG, YES,146,10,0.068
WASHCLOTH, DIRTY, YES,146,5,0.034
WASHCLOTH, SHOWER, YES,146,4,0.027
WASHCLOTH, FACECLOTH, NO,146,3,0.021
WASHCLOTH, WATER, YES,146,3,0.021
WASHCLOTH, CLOTHES, YES,146,2,0.014
WASHCLOTH, DISH, YES,146,2,0.014
WASHCLOTH, WASH, YES,146,2,0.014
WASHCLOTH, WET, YES,146,2,0.014
WASHER, DRYER, YES,139,105,0.755
WASHER, CLOTHES, YES,139,10,0.072
WASHER, CLEAN, YES,139,6,0.043
WASHER, DISH, YES,139,6,0.043
WASHER, MACHINE, YES,139,3,0.022
WASHER, WINDSHIELD, YES,139,2,0.014
WASP, STING, YES,148,54,0.365
WASP, BEE, YES,148,45,0.304
WASP, BUG, YES,148,15,0.101
WASP, BITE, YES,148,3,0.02
WASP, FLY, YES,148,3,0.02
WASP, HORNET, YES,148,3,0.02
WASP, PAIN, YES,148,3,0.02
WASP, INSECT, YES,148,2,0.014
WASP, NEST, YES,148,2,0.014
WASP, STINGER, NO,148,2,0.014
WASTE, GARBAGE, YES,181,39,0.218
WASTE, BASKET, YES,181,17,0.095
WASTE, TIME, YES,181,13,0.073
WASTE, TRASH, YES,181,12,0.067
WASTE, THROW, YES,181,9,0.05
WASTE, WANT, YES,181,7,0.039
WASTE, CAN, YES,181,5,0.028
WASTE, SAVE, YES,181,5,0.028
WASTE, PRODUCT, YES,181,4,0.022
WASTE, TOXIC, NO,181,4,0.022
WASTE, DUMP, YES,181,3,0.017
WASTE, HASTE, NO,181,3,0.017
WASTE, LAND, YES,181,3,0.017
WASTE, MATERIAL, YES,181,3,0.017
WASTE, FOOD, YES,181,2,0.011
WASTE, JUNK, YES,181,2,0.011
WASTE, SEWER, NO,181,2,0.011
WASTE, SHAME, YES,181,2,0.011
WASTE, USE, YES,181,2,0.011
WASTED, DRUNK, YES,147,25,0.17
WASTED, GARBAGE, YES,147,12,0.082
WASTED, TRASH, YES,147,11,0.075
WASTED, USED, YES,147,9,0.061
WASTED, FOOD, YES,147,7,0.048
WASTED, LOST, YES,147,7,0.048
WASTED, TIME, YES,147,6,0.041
WASTED, UNUSED, YES,147,4,0.027
WASTED, USELESS, YES,147,4,0.027
WASTED, DRUGS, YES,147,3,0.02
WASTED, GONE, YES,147,3,0.02
WASTED, THROWN, NO,147,3,0.02
WASTED, BEER, YES,147,2,0.014
WASTED, DUMP, YES,147,2,0.014
WASTED, EFFORT, YES,147,2,0.014
WASTED, LAND, YES,147,2,0.014
WASTED, LIFE, YES,147,2,0.014
WASTED, PAPER, YES,147,2,0.014
WASTED, SMASHED, NO,147,2,0.014
WASTED, STONED, YES,147,2,0.014
WASTED, WANTED, YES,147,2,0.014
WATCH, TIME, YES,165,61,0.37
WATCH, LOOK, YES,165,21,0.127
WATCH, CLOCK, YES,165,20,0.121
WATCH, SEE, YES,165,16,0.097
WATCH, OBSERVE, YES,165,9,0.055
WATCH, STARE, YES,165,4,0.024
WATCH, WRIST, YES,165,4,0.024
WATCH, DOG, YES,165,3,0.018
WATCH, LISTEN, YES,165,3,0.018
WATCH, EYES, YES,165,2,0.012
WATCH, GUARD, YES,165,2,0.012
WATCH, OUT, YES,165,2,0.012
WATCH, TICK, YES,165,2,0.012
WATCH, VIEW, YES,165,2,0.012
WATER, DRINK, YES,138,23,0.167
WATER, COOL, YES,138,11,0.08
WATER, WET, YES,138,10,0.072
WATER, SWIM, YES,138,8,0.058
WATER, THIRSTY, YES,138,7,0.051
WATER, POOL, YES,138,6,0.043
WATER, FAUCET, YES,138,5,0.036
WATER, THIRST, YES,138,5,0.036
WATER, ICE, YES,138,4,0.029
WATER, COLD, YES,138,3,0.022
WATER, LIQUID, YES,138,3,0.022
WATER, OCEAN, YES,138,3,0.022
WATER, AIR, YES,138,2,0.014
WATER, COOLER, YES,138,2,0.014
WATER, JUG, YES,138,2,0.014
WATER, LAKE, YES,138,2,0.014
WATER, SEA, YES,138,2,0.014
WATER, WELL, YES,138,2,0.014
WATERFALL, WATER, YES,148,21,0.142
WATERFALL, BEAUTIFUL, YES,148,16,0.108
WATERFALL, NIAGARA, NO,148,11,0.074
WATERFALL, RIVER, YES,148,11,0.074
WATERFALL, ROCKS, YES,148,8,0.054
WATERFALL, MOUNTAIN, YES,148,7,0.047
