"","V1"
"416",15.1146449644302
"417",15.135916408689
"418",15.1567891690606
"419",15.1757344880211
"420",15.195082291795
"421",15.2133515285935
"422",15.231177108906
"423",15.2490914090701
"424",15.2660359514181
"425",15.2828096140833
"426",15.2991350692314
"427",15.3148299872746
"428",15.3302669294977
"429",15.3444818362633
"430",15.3590443404245
"431",15.3731900254691
"432",15.3871341749886
"433",15.4012544914819
"434",15.4155750214526
"435",15.4303514512321
"436",15.4462514442163
"437",15.4614460406399
"438",15.4744199402914
"439",15.4870051992244
"440",15.4994267123273
"441",15.5118413339851
"442",15.5237104910131
"443",15.5353439263574
"444",15.5470023268265
"445",15.5587303104049
"446",15.5701105189822
"447",15.5814641524155
"448",15.5915723598775
"449",15.6017093743956
"450",15.6120344798247
"451",15.6227892644563
"452",15.6326513422418
"453",15.6423777428965
"454",15.6524372825121
"455",15.661913397502
"456",15.6713487596581
"457",15.6809785197496
"458",15.6908995672085
"459",15.7007967031285
"460",15.710627114952
"461",15.7201264677368
"462",15.7297223801911
"463",15.7390480125638
"464",15.7482010552947
"465",15.7570390003685
"466",15.7659512254005
"467",15.7746711169553
"468",15.783333980742
"469",15.7919357259743
"470",15.8003620878336
"471",15.8095085708917
"472",15.8178089798822
"473",15.8259895688255
"474",15.8343552135483
"475",15.8425654899435
"476",15.850636544206
"477",15.8591446752733
"478",15.8673659402115
"479",15.8756272657905
"480",15.8839473006189
"481",15.8922097505837
"482",15.9007042337511
"483",15.9093129976354
"484",15.9183200793905
"485",15.9271261994906
"486",15.9358623034839
"487",15.9451189424347
"488",15.9547445754159
"489",15.9640323530306
"490",15.9736264636791
"491",15.9830903408949
"492",15.9920767104459
"493",16.0011399477382
"494",16.0103517041729
"495",16.0191505107086
"496",16.0285743231153
"497",16.0377805226707
"498",16.0463990575783
"499",16.0553165185119
"500",16.0642606801498
"501",16.0729495212782
"502",16.0811010992862
"503",16.0892285138826
"504",16.0972695222128
"505",16.1052442780752
"506",16.1131674559397
"507",16.1211866132556
"508",16.1291520591691
"509",16.136875563412
"510",16.1443964191246
"511",16.1518392309093
"512",16.1595038579506
"513",16.1669560103992
"514",16.1742742314407
"515",16.1820118875809
"516",16.1894767832278
"517",16.1966822792546
"518",16.204162126875
"519",16.2114073327374
"520",16.2184051280851
"521",16.2258960369808
"522",16.233388274817
"523",16.241138219979
"524",16.248656997649
"525",16.255854455583
"526",16.2629691822785
"527",16.2699268113056
"528",16.2769738991588
"529",16.284382981928
"530",16.2921120571382
"531",16.2991047856209
"532",16.3059700155453
"533",16.3125888263351
"534",16.3190873166689
"535",16.3258587836142
"536",16.3326265820521
"537",16.339324546903
"538",16.346219640619
"539",16.3533675238348
"540",16.3606420471544
"541",16.3674002714283
"542",16.3740975077058
"543",16.3808066728306
"544",16.3874561297607
"545",16.3943907249124
"546",16.4013332464744
"547",16.408484510531
"548",16.4155802991279
"549",16.42285600261
"550",16.430219011901
"551",16.4378880627876
"552",16.4455848581419
"553",16.4532397449122
"554",16.4613500499995
"555",16.4689016387149
"556",16.4763354211791
"557",16.483464674923
"558",16.4907670346909
"559",16.4982165909408
"560",16.5057765882039
"561",16.5132773565219
"562",16.5204577230755
"563",16.5281909265676
"564",16.5356379099945
"565",16.5435635698019
"566",16.5516979971491
"567",16.559906728552
"568",16.5681286941726
"569",16.5765927979713
"570",16.5853617797848
"571",16.5942290314649
"572",16.6033777914285
"573",16.6128174556
"574",16.6223416930685
"575",16.6321302746398
"576",16.6420991118714
"577",16.6523914921107
"578",16.6630912751553
"579",16.6739358408751
"580",16.6850758337005
"581",16.6961155455587
"582",16.7073632971383
"583",16.7190591875669
"584",16.7308448256035
"585",16.7427371787435
"586",16.754898455951
"587",16.7672949370652
"588",16.7798923597861
"589",16.7923077172411
"590",16.804942803525
"591",16.8174852042029
"592",16.830272268942
"593",16.8433059756754
"594",16.8565189890502
"595",16.8700704553105
"596",16.8842390907659
"597",16.8977482990433
"598",16.9100925905185
"599",16.9218342078846
"600",16.9320965103108
"601",16.9410705997408
"602",16.9505308306114
"603",16.9603849125959
"604",16.968953719446
"605",16.9771784884328
"606",16.9848539061303
"607",16.9929198664229
"608",17.0003564063781
"609",17.0076546170853
"610",17.0145275976667
"611",17.0216414855044
"612",17.029518725992
"613",17.0363827516049
"614",17.0429754525155
"615",17.0494194357387
"616",17.0562609719569
"617",17.0633881161394
"618",17.0699853690596
"619",17.0766885194435
"620",17.0836777774807
"621",17.0906212274037
"622",17.0979008060235
"623",17.1054508533652
"624",17.111898734659
"625",17.1183553112039
"626",17.1241905838874
"627",17.1303022087338
"628",17.1361470882152
"629",17.1423929251573
"630",17.1489142599773
"631",17.1556223212946
"632",17.1620697304868
"633",17.1685313242695
"634",17.1741903327333
"635",17.179823724008
"636",17.1857529692142
"637",17.1915480317896
"638",17.1969476638301
"639",17.2023261272471
"640",17.2082064088053
"641",17.2115117358427
"642",17.2151372865085
"643",17.2190161764799
"644",17.2212379658412
"645",17.22212941083
"646",17.2235891067505
"647",17.2248583706184
"648",17.2256905268977
"649",17.2259172303509
"650",17.2256026878616
"651",17.2259345963995
"652",17.2270872134091
"653",17.228820501191
"654",17.2303919875617
